DistID,DistName,totalDisb,totalPSA,difference,sign,geoname,GEOID
4003101002600,GREENFIELD C U SCHOOL DIST 10,"$1,614,799.81","$1,660,784.52","$45,984.71",p,Greenfield Community Unit School District 10,1717670
3204630201600,ST ANNE COMM H S DIST 302,"$1,172,030.27","$1,218,865.63","$46,835.36",p,St. Anne Community High School District 302,1737140
0100100202600,LIBERTY COMM UNIT SCHOOL DIST 2,"$2,283,637.14","$2,331,299.30","$47,662.16",p,Liberty Community Unit School District 2,1722770
4507913802600,STEELEVILLE C U SCH DIST 138,"$1,598,857.04","$1,646,978.88","$48,121.84",p,Steeleville Community Unit School District 138,1737650
1301406200200,DAMIANSVILLE SCHOOL DISTRICT 62,"$275,397.71","$324,552.68","$49,154.97",p,Damiansville School District 62,1711730
4807206800200,OAK GROVE SCHOOL DIST 68,"$1,095,819.15","$1,145,538.48","$49,719.33",p,Oak Grove School District 68,1729130
2009600600400,NEW HOPE C C SCHOOL DIST 6,"$868,262.68","$919,130.33","$50,867.65",p,New Hope Community Consolidated School District 6,1728110
4310200100400,METAMORA C C SCH DIST 1,"$1,783,809.17","$1,834,922.19","$51,113.02",p,Metamora Community Consolidated School District 1,1725740
4000704202600,BRUSSELS COMM UNIT SCHOOL DIST 42,"$203,208.15","$254,461.43","$51,253.28",p,Brussels Community Unit School District 42,1700102
1309501100400,IRVINGTON C C SCH DISTRICT 11,"$244,868.09","$296,834.48","$51,966.39",p,Irvington County Community Unit School District 11,1720190
5509814500400,MONTMORENCY C C SCH DIST 145,"$956,152.09","$1,010,109.09","$53,957.00",p,Montmorency Community Consolidated School District 145,1726590
5309008500200,ROBEIN SCHOOL DISTRICT 85,"$341,162.59","$395,367.81","$54,205.22",p,Robein School District 85,1734170
1001100402600,EDINBURG C U SCH DIST 4,"$639,207.71","$697,486.37","$58,278.66",p,Edinburg Community Unit School District 4,1713410
3203823301700,MILFORD TWP HIGH SCH DIST 233,"$647,132.13","$707,153.92","$60,021.79",p,Milford Township High School District 233,1725980
4406316500300,MARENGO-UNION ELEM CONS DIST 165,"$1,354,906.75","$1,415,296.58","$60,389.83",p,Marengo-Union Elementary Consolidated District 165,1700077
1102300302600,KANSAS COMM UNIT SCHOOL DIST 3,"$704,959.54","$765,451.57","$60,492.03",p,Kansas Community Unit School District 3,1720790
1705323200200,DWIGHT COMMON SCHOOL DIST 232,"$768,824.71","$829,516.66","$60,691.95",p,Dwight Common School District 232,1712840
1301406300200,ALBERS SCHOOL DISTRICT 63,"$525,154.70","$588,453.68","$63,298.98",p,Albers School District 63,1703270
2803722702600,CAMBRIDGE C U SCH DIST 227,"$1,535,503.79","$1,599,693.90","$64,190.11",p,Cambridge Community Unit School District 227,1708160
2102809100400,AKIN COMM CONS SCHOOL DIST 91,"$250,213.42","$315,193.54","$64,980.12",p,Akin Community Consolidated School District 91,1703210
1309502900300,HOYLETON CONS SCH DISTRICT 29,"$160,577.12","$225,677.89","$65,100.77",p,Hoyleton Consolidated School District 29,1719740
2102811500400,EWING NORTHERN C C DISTRICT 115,"$1,024,295.60","$1,090,463.26","$66,167.66",p,Ewing Northern Community Consolidated District 115,1714640
1108700102600,WINDSOR COMM UNIT SCH DIST 1,"$1,330,360.82","$1,397,359.95","$66,999.13",p,Windsor Community Unit School District 1,1742690
2504107900200,SUMMERSVILLE SCHOOL DIST 79,"$1,046,382.29","$1,114,048.38","$67,666.09",p,Summersville School District 79,1738190
3907410002600,CERRO GORDO C U SCHOOL DIST 100,"$1,547,082.12","$1,615,224.92","$68,142.80",p,Cerro Gordo Community Unit School District 100,1709330
1706400402600,HEYWORTH C U SCH DIST 4,"$3,192,573.80","$3,260,952.18","$68,378.38",p,Heyworth Community Unit School District 4,1718870
1301406000200,GERMANTOWN SCHOOL DISTRICT 60,"$695,890.42","$764,684.96","$68,794.54",p,Germantown School District 60,1716530
4310200200400,RIVERVIEW C C SCHOOL DISTRICT 2,"$504,444.58","$574,308.35","$69,863.77",p,Riverview Consolidated Community School District 2,1734110
1201301002600,CLAY CITY COMM UNIT DIST 10,"$1,381,204.95","$1,451,114.82","$69,909.87",p,Clay City Community Unit District 10,1710340
5409200102600,BISMARCK HENNING C U SCHOOL DIST,"$2,861,921.78","$2,931,841.43","$69,919.65",p,Bismarck-Henning Consolidated Unit School District,1706390
0701612400200,EVERGREEN PK ELEM SCH DIST 124,"$2,249,433.85","$2,319,967.26","$70,533.41",p,Evergreen Park Elementary School District 124,1714550
1309501002600,WEST WASHINGTON CO C U DIST 10,"$1,491,467.24","$1,563,135.81","$71,668.57",p,West Washington County Community Unit District 10,1741750
0107500402600,GRIGGSVILLE-PERRY C U SCH DIST 4,"$1,643,518.03","$1,715,402.61","$71,884.58",p,Griggsville-Perry Community Unit School District 4,1717790
5609920300400,ELWOOD C C SCH DIST 203,"$324,597.14","$396,587.23","$71,990.09",p,Elwood Community Consolidated School District 203,1714160
1102300602600,EDGAR COUNTY C U DIST 6,"$811,966.62","$885,309.42","$73,342.80",p,Edgar County Community Unit District 6,1713370
4606900102600,FRANKLIN C U SCHOOL DISTRICT 1,"$663,120.06","$737,176.24","$74,056.18",p,Franklin Community Unit School District 1,1715750
5309070102600,DEER CREEK-MACKINAW CUSD 701,"$3,374,129.56","$3,449,367.41","$75,237.85",p,Deer Creek-Mackinaw Community Unit School District 701,1711880
0901014200400,LUDLOW C C SCHOOL DIST 142,"$276,100.32","$351,412.44","$75,312.12",p,Ludlow Community Consolidated School District 142,1723700
5409201202600,JAMAICA C U SCHOOL DIST 12,"$1,172,853.39","$1,249,422.74","$76,569.35",p,Jamaica Community Unit School District 12,1720350
3905501502600,MERIDIAN COMM UNIT SCH DIST 15,"$3,109,340.11","$3,186,860.08","$77,519.97",p,Meridian Community Unit School District 15,1700123
0209101600400,LICK CREEK C C SCH DISTRICT 16,"$445,102.47","$522,624.82","$77,522.35",p,Lick Creek Community Consolidated School District 16,1722860
1305800100300,RACCOON CONS SCHOOL DIST 1,"$969,142.27","$1,046,997.40","$77,855.13",p,Raccoon Consolidated School District 1,1733030
2504120501600,WOODLAWN COMM H S DIST 205,"$836,612.22","$916,243.20","$79,630.98",p,Woodlawn Community High School District 205,1743200
4600926202600,A C CENTRAL CUSD 262,"$1,522,758.43","$1,602,544.12","$79,785.69",p,A-C Central Community Unit School District 262,1700105
0107500302600,PLEASANT HILL C U SCH DIST 3,"$1,087,210.34","$1,167,464.84","$80,254.50",p,Pleasant Hill Community Unit School District 3,1731890
2504111400400,BLUFORD C C SCHOOL DIST 114,"$1,360,461.56","$1,442,453.29","$81,991.73",p,Bluford Community Consolidated School District 114,1706630
4807226502600,FARMINGTON CENTRAL C U S D 265,"$4,666,081.16","$4,748,207.53","$82,126.37",p,Farmington Central Community Unit School District 265,1700044
5008206002600,NEW ATHENS C U SCHOOL DIST 60,"$1,135,424.90","$1,218,040.79","$82,615.89",p,New Athens Community Unit School District 60,1727960
2009601700400,JASPER COMM CONS SCHOOL DIST 17,"$845,249.79","$927,927.08","$82,677.29",p,Jasper Community Consolidated School District 17,1720370
5409200702600,ROSSVILLE-ALVIN CU SCH DIST 7,"$1,485,735.39","$1,569,138.12","$83,402.73",p,Rossville-Alvin Community Unit School District 7,1734870
3204605300200,BOURBONNAIS SCHOOL DIST 53,"$6,251,742.35","$6,335,173.09","$83,430.74",p,Bourbonnais School District 53,1706750
2403207301700,GARDNER S WILMINGTON THS DIST 73,"$616,805.52","$702,415.64","$85,610.12",p,Gardner-South Wilmington Township High School District,1716260
1309501500400,ASHLEY C C SCH DISTRICT 15,"$526,163.88","$617,371.64","$91,207.76",p,Ashley Community Consolidated School District 15,1704340
1201700302600,PALESTINE C U SCHOOL DIST 3,"$1,343,863.72","$1,437,503.00","$93,639.28",p,Palestine Community Unit School District 3,1730480
5108400102600,TRI CITY COMM UNIT SCH DIST 1,"$1,475,935.88","$1,570,632.53","$94,696.65",p,Tri-City Community Unit School District 1,1739450
4310202102600,LOWPOINT-WASHBURN C U S DIST 21,"$1,088,128.67","$1,183,607.71","$95,479.04",p,Lowpoint-Washburn Community Unit School District 21,1740920
1102300402600,PARIS COMM UNIT SCHOOL DIST 4,"$1,853,981.52","$1,952,628.43","$98,646.91",p,Paris Community Unit School District 4,1730780
1101500502600,OAKLAND C U SCHOOL DIST 5,"$963,211.24","$1,062,471.89","$99,260.65",p,Oakland Community Unit School District 5,1729340
1201700102600,HUTSONVILLE C U SCHOOL DIST 1,"$1,373,665.36","$1,473,074.00","$99,408.64",p,Hutsonville Community Unit School District 1,1719920
5309009800200,RANKIN COMMUNITY SCHOOL DIST 98,"$377,899.10","$477,422.88","$99,523.78",p,Rankin Community School District 98,1733120
4600906402600,VIRGINIA C U SCH DIST 64,"$977,638.55","$1,078,881.78","$101,243.23",p,Virginia Community Unit School District 64,1740410
0901013000400,THOMASBORO C C SCHOOL DIST 130,"$583,634.83","$686,775.73","$103,140.90",p,Thomasboro Community Consolidated School District 130,1738790
3505014001700,OTTAWA TWP H S DIST 140,"$1,937,927.88","$2,042,644.26","$104,716.38",p,Ottawa Township High School District 140,1730330
3304820802600,R O W V A COMM UNIT SCH DIST 208,"$1,922,293.62","$2,028,431.94","$106,138.32",p,ROWVA Community Unit School District 208,1729940
3204625600400,ST ANNE C C SCHOOL DIST 256,"$1,247,810.65","$1,355,902.22","$108,091.57",p,St. Anne Consolidated Community School District 256,1737120
2504100800400,INA COMM CONS SCHOOL DIST 8,"$610,102.57","$719,192.14","$109,089.57",p,Ina Community Consolidated School District 8,1720010
4507900102200,COULTERVILLE UNIT SCHOOL DIST 1,"$1,049,108.34","$1,159,382.82","$110,274.48",p,Coulterville Unit School District 1,1710980
3404911701600,ANTIOCH COMM HIGH SCH DIST 117,"$3,430,365.15","$3,541,098.01","$110,732.86",p,Antioch Community High School District 117,1703870
4507913400400,PRAIRIE DU ROCHER C C S D 134,"$776,269.42","$887,079.60","$110,810.18",p,Prairie du Rocher Community Consolidated School District 134,1732490
4310200602600,FIELDCREST CUSD #6,"$3,775,172.56","$3,891,666.70","$116,494.14",p,Fieldcrest Community Unit School District 6,1715100
0100100402600,COMMUNITY UNIT SCHOOL DIST 4,"$2,783,264.06","$2,900,289.37","$117,025.31",p,Community Unit School District 4,1725590
2706640402600,MERCER COUNTY SD 404,"$3,887,031.84","$4,004,681.14","$117,649.30",p,Mercer County School District 404,1701395
0410114000400,ROCKTON SCH DIST 140,"$3,730,878.17","$3,849,206.16","$118,327.99",p,Rockton School District 140,1734540
2202900202600,V I T COMM UNIT SCH DISTRICT 2,"$875,491.76","$993,974.34","$118,482.58",p,V.I.T. Community Unit School District 2,1738490
0204413301700,VIENNA H S DISTRICT 133,"$1,313,588.02","$1,433,336.14","$119,748.12",p,Vienna High School District 133,1740290
2009620002600,NORTH WAYNE C U SCHOOL DIST 200,"$1,877,444.51","$1,997,194.94","$119,750.43",p,North Wayne Community Unit School District 200,1710240
2009601400400,GEFF C C SCHOOL DISTRICT 14,"$680,966.44","$801,489.99","$120,523.55",p,Geff Community Consolidated School District 14,1716320
2009301702400,ALLENDALE C C SCHOOL DIST 17,"$655,911.26","$777,024.86","$121,113.60",p,Allendale Community Consolidated School District 17,1703450
5409201002600,POTOMAC C U SCH DIST 10,"$861,502.22","$983,821.67","$122,319.45",p,Potomac Community Unit School District 10,1732090
1705300502600,WOODLAND C U S DIST 5,"$1,092,031.71","$1,216,206.05","$124,174.34",p,Woodland Community Unit School District 5,1738070
4608600102600,WINCHESTER C U SCH DIST 1,"$2,531,427.48","$2,655,619.04","$124,191.56",p,Winchester Community Unit School District 1,1742660
1301404600200,WILLOW GROVE SCHOOL DISTRICT 46,"$824,464.30","$950,021.92","$125,557.62",p,Willow Grove School District 46,1742510
1102130202600,VILLA GROVE C U SCH DIST 302,"$2,181,714.08","$2,310,350.55","$128,636.47",p,Villa Grove Community Unit School District 302,1740320
3003913000400,GIANT CITY C C SCHOOL DIST 130,"$770,473.40","$900,069.20","$129,595.80",p,Giant City Community Consolidated School District 130,1716590
3505012500200,OGLESBY ELEM SCH DIST 125,"$1,837,074.56","$1,969,332.16","$132,257.60",p,Oglesby Elementary School District 125,1729670
3805440401600,LINCOLN COMM H S DIST 404,"$2,018,703.20","$2,153,118.10","$134,414.90",p,Lincoln Community High School District 404,1723050
5008211500200,WHITESIDE SCHOOL DIST 115,"$3,194,038.65","$3,329,476.88","$135,438.23",p,Whiteside School District 115,1742300
1301418600200,NORTH WAMAC SCHOOL DISTRICT 186,"$699,046.90","$834,527.25","$135,480.35",p,North Wamac School District 186,1740680
4608600202600,SCOTT-MORGAN C U SCHOOL DIST 2,"$887,699.04","$1,026,129.70","$138,430.66",p,Scott-Morgan Consolidated Unit School District 2,1706600
0410120701600,HONONEGAH COMM H S DIST 207,"$4,666,190.22","$4,805,129.98","$138,939.76",p,Hononegah Community High School District 207,1719620
2603432802400,HAMILTON C C SCHOOL DIST 328,"$1,547,107.82","$1,686,355.78","$139,247.96",p,Hamilton Community Consolidated School District 328,1718060
5008211000400,GRANT COMM CONS SCH DIST 110,"$1,614,602.29","$1,755,460.62","$140,858.33",p,Grant Community Consolidated School District 110,1717310
3907403902600,ATWOOD HAMMOND C U SCH DIST 39,"$1,135,497.48","$1,278,562.63","$143,065.15",p,Atwood-Hammond Community Unit School District 39,1704590
1001100102600,MORRISONVILLE C U SCH DIST 1,"$796,240.07","$939,872.84","$143,632.77",p,Morrisonville Community Unit School District 1,1726760
0901016900400,ST JOSEPH C C SCHOOL DIST 169,"$2,680,879.67","$2,825,743.80","$144,864.13",p,St. Joseph Community Consolidated School District 169,1737380
4305900702600,MIDLAND COMMUNITY UNIT DIST 7,"$1,312,725.26","$1,459,455.66","$146,730.40",p,Midland Community Unit School District 7,1700126
0410113100400,KINNIKINNICK C C SCH DIST 131,"$4,216,158.08","$4,363,976.84","$147,818.76",p,Kinnikinnick Community Consolidated School District 131,1721180
1902202000200,KEENEYVILLE SCHOOL DISTRICT 20,"$2,310,606.41","$2,458,759.21","$148,152.80",p,Keeneyville School District 20,1720880
2504100200400,ROME COMM CONS SCHOOL DIST 2,"$1,333,964.24","$1,482,854.73","$148,890.49",p,Rome Community Consolidated School District 2,1734590
3007300500200,TAMAROA SCHOOL DIST 5,"$618,805.84","$767,845.53","$149,039.69",p,Tamaroa School District 5,1738550
3905500902600,SANGAMON VALLEY CUSD 9,"$1,976,084.71","$2,125,287.28","$149,202.57",p,Sangamon Valley Community Unit School District 9,1700324
1102300102600,SHILOH COMM UNIT SCH DIST 1,"$570,533.27","$720,961.14","$150,427.87",p,Shiloh Community Unit School District 1,1700122
3907400502600,BEMENT COMM UNIT SCHOOL DIST 5,"$598,817.40","$749,813.50","$150,996.10",p,Bement Community Unit School District 5,1705820
2803723002600,WETHERSFIELD C U SCH DIST 230,"$2,233,197.62","$2,384,521.32","$151,323.70",p,Wethersfield Community Unit School District 230,1742060
0204405500200,VIENNA SCHOOL DIST 55,"$1,620,329.55","$1,772,510.91","$152,181.36",p,Vienna School District 55,1740260
2007600102600,POPE CO COMM UNIT DIST 1,"$2,326,518.26","$2,481,370.36","$154,852.10",p,Pope County Community Unit School District 1,1732280
4807206600200,BARTONVILLE SCHOOL DIST 66,"$602,152.99","$757,067.70","$154,914.71",p,Bartonville School District 66,1705190
2504100500400,OPDYKE-BELLE-RIVE CC SCH DIST 5,"$885,220.46","$1,040,752.30","$155,531.84",p,Opdyke-Belle Rive Community Consolidated School District 5,1705570
2504108200200,BETHEL SCHOOL DISTRICT 82,"$566,682.21","$722,518.47","$155,836.26",p,Bethel School District 82,1706180
5509800602600,MORRISON COMM UNIT SCH DIST 6,"$3,237,588.09","$3,393,467.98","$155,879.89",p,Morrison Community Unit School District 6,1726710
0204403200300,NEW SIMPSON HILL CONS DIST 32,"$1,285,282.05","$1,441,472.99","$156,190.94",p,New Simpson Hill Consolidated District 32,1728160
2800650201700,HALL HIGH SCH DIST 502,"$1,040,933.21","$1,197,416.33","$156,483.12",p,Hall High School District 502,1718030
2202900102600,ASTORIA COMM UNIT SCH DIST 1,"$1,719,352.20","$1,876,252.39","$156,900.19",p,Astoria Community Unit School District 1,1704440
0701615300200,HOMEWOOD SCHOOL DISTRICT 153,"$4,379,634.04","$4,540,836.12","$161,202.08",p,Homewood School District 153,1719530
24032072C0400,GARDNER COMM CONS SCH DIST 72C,"$852,457.80","$1,015,482.38","$163,024.58",p,Gardner Community Consolidated School District 72C,1716230
3404912101700,WARREN TWP HIGH SCH DIST 121,"$3,272,540.85","$3,435,895.63","$163,354.78",p,Warren Township High School District 121,1740800
1305800700400,IUKA COMM CONS SCHOOL DIST 7,"$1,283,737.21","$1,448,914.56","$165,177.35",p,Iuka Community Consolidated School District 7,1720250
2603432700400,DALLAS ESD 327,"$925,140.19","$1,090,513.26","$165,373.07",p,Dallas Elementary School District 327,1711670
0100100102600,PAYSON COMM UNIT SCHOOL DIST 1,"$1,815,633.76","$1,981,674.27","$166,040.51",p,Payson Community Unit School District 1,1730990
3204630701600,BRADLEY BOURBONNAIS C HS D 307,"$4,518,821.01","$4,687,668.83","$168,847.82",p,Bradley-Bourbonnais Consolidated High School District 307,1706960
1705309001700,PONTIAC TWP H S DIST 90,"$2,242,937.97","$2,412,516.84","$169,578.87",p,Pontiac Township High School District 90,1732220
4005600202600,NORTHWESTERN C U SCH DIST 2,"$1,325,891.61","$1,496,433.96","$170,542.35",p,Northwestern Community Unit School District 2,1730540
5008217500200,HARMONY EMGE SCHOOL DIST 175,"$1,763,535.12","$1,935,126.10","$171,590.98",p,Harmony Emge School District 175,1714220
3007310101600,PINCKNEYVILLE COMM H S DIST 101,"$1,390,281.27","$1,562,783.67","$172,502.40",p,Pinckneyville Community High School District 101,1731620
1309504900400,NASHVILLE C C SCH DISTRICT 49,"$1,099,264.49","$1,272,576.75","$173,312.26",p,Nashville Consolidated Community School District 49,1727720
2110000302600,CRAB ORCHARD C U SCH DIST 3,"$1,740,217.60","$1,913,935.50","$173,717.90",p,Crab Orchard Community Unit School District 3,1711100
1107030002600,SULLIVAN C U SCHOOL DIST 300,"$4,196,341.38","$4,373,858.11","$177,516.73",p,Sullivan Community Unit School District 300,1738130
5609909000200,TAFT SCHOOL DISTRICT 90,"$715,893.55","$894,539.80","$178,646.25",p,Taft School District 90,1738520
3204625900400,PEMBROKE C C SCHOOL DISTRICT 259,"$1,996,078.97","$2,175,505.63","$179,426.66",p,Pembroke Consolidated Community School District 259,1731140
11087003A2600,COWDEN-HERRICK CUD 3A,"$2,212,221.18","$2,393,289.82","$181,068.64",p,Cowden-Herrick Community Unit School District 3A,1700176
3505000902600,EARLVILLE COMM UNIT SCH DIST 9,"$1,193,172.35","$1,380,145.04","$186,972.69",p,Earlville Community Unit School District 9,1712930
0701610800200,WILLOW SPRINGS SCHOOL DIST 108,"$534,132.56","$721,454.32","$187,321.76",p,Willow Springs School District 108,1742570
2803719000200,COLONA SCHOOL DISTRICT 190,"$1,766,553.29","$1,956,452.80","$189,899.51",p,Colona School District 190,1710690
3806520202600,PORTA COMM UNIT SCHOOL DIST 202,"$2,462,525.07","$2,652,822.12","$190,297.05",p,Porta Community Unit School District 202,1731410
3505012400200,PERU ELEM SCHOOL DISTRICT 124,"$1,593,427.00","$1,784,214.38","$190,787.38",p,Peru Elementary School District 124,1731380
2606210302600,WEST PRAIRIE,"$1,837,836.56","$2,028,762.92","$190,926.36",p,West Prairie Community Unit School District 103,1700314
2800634002600,BUREAU VALLEY CUSD 340,"$3,651,186.23","$3,843,365.75","$192,179.52",p,Bureau Valley Community Unit School District 340,1700125
1205101002600,RED HILL C U SCHOOL DIST 10,"$4,915,883.74","$5,108,597.46","$192,713.72",p,Red Hill Community Unit School District 10,1722130
4005600502600,MOUNT OLIVE C U SCHOOL DIST 5,"$2,037,386.93","$2,231,425.54","$194,038.61",p,Mount Olive Community Unit School District 5,1727180
5409207602600,OAKWOOD COMM UNIT DIST #76,"$4,053,135.59","$4,247,175.29","$194,039.70",p,Oakwood Community Unit School District 76,1710800
5309030301600,PEKIN COMM H S DIST 303,"$3,579,196.16","$3,778,442.77","$199,246.61",p,Pekin Community High School District 303,1731110
2009700102600,GRAYVILLE C U SCHOOL DIST 1,"$1,438,360.59","$1,638,004.26","$199,643.67",p,Grayville Community Unit School District 1,1717580
2504100400400,WOODLAWN COMM CONS SCH DIST 4,"$840,145.20","$1,042,606.63","$202,461.43",p,Woodlawn Community Consolidated School District 4,1743170
2504100102600,WALTONVILLE C U SCHOOL DIST 1,"$1,497,084.01","$1,703,503.78","$206,419.77",p,Waltonville Community Unit School District 1,1740650
2403207500200,BRACEVILLE SCHOOL DIST 75,"$841,116.19","$1,050,150.26","$209,034.07",p,Braceville School District 75,1706840
2202900402600,SPOON RIVER VALLEY C U S DIST 4,"$1,212,108.64","$1,425,783.20","$213,674.56",p,Spoon River Valley Community Unit School District 4,1736960
4003100102600,CARROLLTON C U SCHOOL DIST 1,"$2,098,709.87","$2,313,224.31","$214,514.44",p,Carrollton Community Unit School District 1,1708610
2009622501600,FAIRFIELD COMM H S DIST 225,"$1,747,870.26","$1,964,095.20","$216,224.94",p,Fairfield Community High School District 225,1726180
1305813300200,CENTRAL CITY SCHOOL DIST 133,"$1,110,613.05","$1,328,952.94","$218,339.89",p,Central City School District 133,1709180
4406315401600,MARENGO COMM HS DIST 154,"$619,371.18","$839,371.65","$220,000.47",p,Marengo Community High School District 154,1724570
0300300102600,MULBERRY GROVE C U SCH DIST 1,"$1,885,185.97","$2,108,334.42","$223,148.45",p,Mulberry Grove Community Unit School District 1,1727450
3203800302600,DONOVAN COMM UNIT SCHOOL DIST 3,"$1,453,401.46","$1,677,054.40","$223,652.94",p,Donovan Community Unit School District 3,1712510
3806012602600,HAVANA COMM UNIT SCHOOL DIST 126,"$3,242,194.21","$3,466,119.73","$223,925.52",p,Havana Community Unit School District 126,1718510
1208000202600,WEST RICHLAND C U SCH DISTRICT 2,"$1,564,195.93","$1,788,546.34","$224,350.41",p,West Richland Community Unit School District 2,1741730
2008300102600,GALATIA C U SCHOOL DIST 1,"$1,339,982.35","$1,568,816.72","$228,834.37",p,Galatia Community Unit School District 1,1716020
2404711502600,YORKVILLE COMM UNIT SCH DIST 115,"$8,502,900.54","$8,731,889.32","$228,988.78",p,Yorkville Community Unit School District 115,1743960
0302620202600,ST ELMO C U SCHOOL DIST 202,"$1,977,293.75","$2,206,774.08","$229,480.33",p,St. Elmo Community Unit School District 202,1737230
4707122202600,POLO COMM UNIT SCHOOL DIST 222,"$1,756,586.89","$1,987,348.15","$230,761.26",p,Polo Community Unit School District 222,1732100
2102817402600,THOMPSONVILLE CUSD 174,"$1,528,781.72","$1,760,534.43","$231,752.71",p,Thompsonville Community Unit School District 174,1701382
0902701002600,PAXTON-BUCKLEY-LODA CU DIST 10,"$4,838,758.79","$5,076,052.00","$237,293.21",p,Paxton-Buckley-Loda Community Unit School District 10,1707650
2803722402600,GALVA COMM UNIT SCH DIST 224,"$1,915,491.26","$2,153,772.73","$238,281.47",p,Galva Community Unit School District 224,1716140
11087005A2600,STEWARDSON-STRASBURG CU DIST 5A,"$1,383,597.16","$1,622,181.51","$238,584.35",p,Stewardson-Strasburg Community Unit District 5A,1737830
2202909702600,LEWISTOWN SCHOOL DIST 97,"$2,727,724.04","$2,968,897.20","$241,173.16",p,Lewistown Community Unit School District 97,1700153
5309013700200,SOUTH PEKIN SCHOOL DIST 137,"$1,178,397.65","$1,423,198.36","$244,800.71",p,South Pekin School District 137,1736780
1305872202600,ODIN PS DISTRICT 722,"$1,454,464.77","$1,700,999.28","$246,534.51",p,Odin Public School District 722,1701404
4000704002600,CALHOUN COMM UNIT SCH DIST 40,"$1,812,935.41","$2,059,552.38","$246,616.97",p,Calhoun Community Unit School District 40,1718180
2403211101600,MINOOKA COMM H S DISTRICT 111,"$2,757,396.51","$3,011,089.73","$253,693.22",p,Minooka Community High School District 111,1726340
5609911400200,MANHATTAN SCHOOL DIST 114,"$1,632,080.39","$1,887,158.13","$255,077.74",p,Manhattan School District 114,1724270
0209108402600,SHAWNEE C U SCH DIST 84,"$901,862.34","$1,158,502.16","$256,639.82",p,Shawnee Community Unit School District 84,1742990
3003908600300,DESOTO CONS SCHOOL DISTRICT 86,"$1,012,715.92","$1,270,815.57","$258,099.65",p,De Soto Consolidated School District 86,1712150
4600500102600,BROWN COUNTY C U SCH DIST 1,"$2,299,617.16","$2,561,028.42","$261,411.26",p,Brown County Community Unit School District 1,1727300
4807206300200,NORWOOD ELEM SCHOOL DIST 63,"$1,557,938.24","$1,819,831.05","$261,892.81",p,Norwood Elementary School District 63,1729040
1006800202600,PANHANDLE COMM UNIT SCH DIST 2,"$1,397,343.28","$1,660,539.11","$263,195.83",p,Panhandle Community Unit School District 2,1730660
4005600802600,BUNKER HILL C U SCHOOL DIST 8,"$2,692,742.81","$2,957,797.21","$265,054.40",p,Bunker Hill Community Unit School District 8,1707770
3505028001700,MENDOTA TWP H S DIST 280,"$1,536,300.38","$1,801,816.26","$265,515.88",p,Mendota Township High School District 280,1725650
4406301500400,MCHENRY C C SCHOOL DIST 15,"$5,953,532.35","$6,220,584.80","$267,052.45",p,McHenry Community Consolidated School District 15,1725290
11012003C2600,MARTINSVILLE C U SCH DIST 3C,"$1,846,271.82","$2,113,990.70","$267,718.88",p,Martinsville Community Unit School District 3C,1724900
1201700402600,OBLONG C U SCHOOL DIST 4,"$2,434,669.41","$2,702,938.55","$268,269.14",p,Oblong Community Unit School District 4,1729420
0107501202600,WESTERN CUSD 12,"$2,310,927.74","$2,581,738.48","$270,810.74",p,Western Community Unit School District 12,1701387
0701615450200,BURNHAM SCHOOL DISTRICT 154-5,"$1,011,394.83","$1,283,199.31","$271,804.48",p,Burnham School District 154-5,1707860
2808810002600,STARK COUNTY C U SCH DIST 100,"$1,788,918.86","$2,060,932.85","$272,013.99",p,Stark County Community Unit School District 100,1737490
1301400302600,WESCLIN C U SCHOOL DISTRICT 3,"$4,006,596.01","$4,280,571.40","$273,975.39",p,Wesclin Community Unit School District 3,1739420
0207710002600,CENTURY COMM UNIT SCH DIST 100,"$2,156,002.80","$2,430,069.55","$274,066.75",p,Century Community Unit School District 100,1739630
1601943202600,SOMONAUK C U SCHOOL DIST 432,"$1,328,337.14","$1,604,789.50","$276,452.36",p,Somonauk Community Unit School District 432,1736570
0209106602200,DONGOLA SCH UNIT DIST 66,"$1,503,401.34","$1,785,378.09","$281,976.75",p,Dongola School Unit District 66,1712480
0701616900200,FORD HEIGHTS SCHOOL DISTRICT 169,"$1,952,094.95","$2,234,218.56","$282,123.61",p,Ford Heights School District 169,1710950
0209104300400,JONESBORO C C SCHOOL DIST 43,"$1,867,071.87","$2,150,131.54","$283,059.67",p,Jonesboro Community Consolidated School District 43,1720640
1301401200400,BREESE SCHOOL DISTRICT 12,"$1,106,019.28","$1,389,421.78","$283,402.50",p,Breese School District 12,1707010
2800611500200,PRINCETON ELEM SCHOOL DIST 115,"$2,075,572.96","$2,360,140.53","$284,567.57",p,Princeton Elementary School District 115,1732670
4004210002600,JERSEY C U SCH DIST 100,"$7,522,346.16","$7,812,500.21","$290,154.05",p,Jersey Community Unit School District 100,1720430
3304820202600,KNOXVILLE C U SCHOOL DIST 202,"$3,930,444.57","$4,221,756.19","$291,311.62",p,Knoxville Community Unit School District 202,1721390
1601942602600,HIAWATHA C U SCHOOL DIST 426,"$1,292,964.21","$1,589,934.51","$296,970.30",p,Hiawatha Community Unit School District 426,1721300
4005600602600,STAUNTON COMM UNIT SCH DIST 6,"$4,206,296.60","$4,503,775.12","$297,478.52",p,Staunton Community Unit School District 6,1737590
0701613300200,GEN GEO PATTON SCHOOL DIST 133,"$2,235,776.57","$2,537,615.26","$301,838.69",p,General George Patton School District 133,1730900
